,sid,text,A,A_stdzd,B,B_stdzd,C,C_stdzd,D,D_stdzd,E,E_stdzd,stdzd_avg
167,491454350754316288,#LifeComesAtYouFast RT @Fresh_Logic: Nola Clap is 10 yrs old this year... Let that sink in! #Washed,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
168,491727911666196480,The land of #Lincoln http://t.co/VDZ5IBfDxm,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
169,488418379338743808,"While not a rule necessarily, i tend towards lawful good or at the least neutral good, though i have to admit I've got some chaos to me too",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
170,492645986083549184,RT @DaleJr: I ain't been on the ground 1 minute and I'm already hearing stories bout the Yellow Shirts makin waves. Gotta love it.  #TrackS…,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
171,484543484162887681,RT @TotalCubsMove: Started the season 35-46. Finishing it 81-0. #WorldSeries2014,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
172,487232813138472961,RT @PopSci: A startup has developed a pocket-size device that seals gunshot wounds in a flash. http://t.co/Es1Ood3BBg,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
174,485934869005238272,"This is when I wish I lived in a city where I could get lost, just another person w a story no one cares to know. It's beautiful in a way",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
175,489756563624587266,"RT @ronmusselman8: Former PSU QB. RT @pdomo: Thirty years ago, Chuck Fusina shined bright for the Philadelphia Stars in the USFL: http://t.…",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
176,488901504439312384,"RT @Pooters13: 1500 miles away, she is as lovable as ever, i miss my kitty #HomeSweetHome #KITTYLOVE http://t.co/l5uGessZnk",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
177,488048336855760896,RT @PBR: Retweet to congratulate @JBMauney on his Day 8 win at the @CS_Rodeo! http://t.co/Yg0vET6VRa,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,2.0,1.2412758876129792,0.927431242645164
178,491333114409799681,"RT @LilAssKickerAMC: @wwwbigbaldhead Please Never Die On The Show Or Even Joke About It!  I Can't Wait To See, Air, Next Spring., Love Ya!",,,,,2.0,3.4419524461874795,3.0,2.354964970995346,3.0,1.9503062880012003,2.5824079017280095
179,483975265031168002,"Omg... RT @JustPuckIt: @Did_I_Sutter inspired me this morning, so here you go. #FreeAgencyGames http://t.co/MWKwH5toGc",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
181,485953701425577984,I'm annoyed and hate everyone again,,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,1.0,0.5322454872247582,-0.615339035975689
182,490963864662441984,RT @spXrkle: you can tell when im happy because i use a lot of random emojis,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
183,492201373077733376,#3: Take the Cold Out of Cold Calling: Take the Cold Out of Cold Calling Sam Richter (Author) (67) Buy new:... http://t.co/zwO3uE0AZn,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
185,494245601383428098,"my best friend is watching these depressing ass movies, not in the mood for 😒",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-2.0,-1.5948457139399057,-1.0630840739989544
188,487702751372005376,"RT @Veronica: I may not be a Rangers fan, but I can definitely say that Prince Fielder looks hot on his ESPN cover: http://t.co/cI1m5QSPhQ",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,2.0,1.2412758876129792,0.6661458802802079
189,493833783636787200,@LBJALLDAY0206 lol set it up.,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,1.0,0.5322454872247582,-0.09276831124577738
190,487104765256409089,RT @Mariners: The #Mariners drop game three of the series to the #Twins. FINAL: 8-1. The series wraps up tomorrow at 7:10 at Safeco Field.,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
191,487653615100628992,If u gotta problem with me then address 📬 me with that 💩 or miss me with that 💩 either way it goes ion got time 4 the 👉🚽💩 feel me 👌✌,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-3.0,-2.3038761143281272,-1.2994275407950282
192,491665475248881665,We're putting together our shopping roundup list! DM us if you know of any hot sales or events going on this week and weekend!,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
193,491041966785052672,It was a good weekend,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
194,484273740080246784,I just hate when people in my business,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-0.8267406072028808
195,491650010850004992,someone go play with baby tigers with me,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
196,487515576336535553,@camerondallas why don't you love me,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,1.0,0.5322454872247582,-0.35405367361073314
197,488744251581558786,RT @Outside_TV: Exclusive insider's tour of Maui w @IanWalsh4 http://t.co/bEZYarg2O9 #LOCALS Thurs. 9:30pm @Erikroner @TetonGravity http://…,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
198,492469728846561281,RT @IFFIDEL: @act4america Israel need a tough lesson. #Muslims have started boycotting #USA and #Isreal products @youtube,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
199,490287218573844480,RT @gabbymooney: Well this is cool...my pants are def see through. I now see that I have washed them too many times. Talk about awkward.,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
200,488534427304091648,"RT @hamsterwatch: Derrick told Frankie to get going w/ the rumor, he said he's ""waiting for it to spread a little"" .. no, get out there & e…",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-0.8267406072028808
201,486942516978012161,Social Media Meltdowns Highlight The Power Of The Audience - NPR (blog) http://t.co/JlqVpOiGof #socialmedia,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
204,492366909694685184,Things happen. People make mistakes. You can dwell on them or pick up the pieces and try again.,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
205,489266782155595777,Where the fuck did all this rain come from goddamn,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-2.0,-1.5948457139399057,-0.5405133492690428
206,488263273968828418,@_KatieBarry at http://t.co/iF0yWpiFzE it,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
208,494537579430047745,Upgraded To @KrankGolf woods & New steel shaft irons w/DTX @puregrips! http://t.co/fy6sGIPCif,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
209,494626930722107392,"If the arguments for religion are so wonderful, why are they so unconvincing to anyone who doesn't already believe? http://t.co/s2ZyD2si4q",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,1.0,0.5322454872247582,-0.35405367361073314
210,484788842554085376,RT @felberjosh: When to break the Lean #startup Rules http://t.co/PKvNRE8wtV #business #success #entrepreneur,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
211,489698636104617984,RT @hirevue: 7 Ways You're Killing Your Career on Facebook http://t.co/XZGLv3ycXA #HRtech #Facebook,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
212,488221125378195456,"Earlier today, I came on here and found out that he's not even thinking of me....he sitting there thinking of another woman! );",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,1.0,0.5322454872247582,-0.35405367361073314
213,494184398082682880,Zack Martin's the only offensive starter who's not wearing a hat #Rebel RT @jonmachota: Tony Romo under center http://t.co/6AAxOU09Aj,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-1.0,-0.8858153135516845,-0.5654552448379251
214,490879643033939968,#Stocks to hold onto $NBR $MSI $AA $RAX Click http://t.co/PyhAJSLFzt,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
215,488112987845459968,Lol #truth #keepitreal #chicago #kermit #kermitthefrog http://t.co/xzyOCPc36o,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
216,493318106526539776,RT @aleejandroLM: She is so adorable! She deserves win! #MTVHottest Lady Gaga @itsIvanOk http://t.co/Tza99tAYVL,,,,,0.0,-0.030091043577967207,3.0,2.354964970995346,2.0,1.2412758876129792,1.1887166050101197
217,487275121120641024,RT @ThemeParkInsite: SeaWorld taps Coca-Cola’s breakthrough Plantbottle Technology to create first consumer cup http://t.co/QFwYdebZcr,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,1.0,0.5322454872247582,0.6910877758490902
219,486463657505599489,"#3: The Silkworm: The Silkworm by Robert Galbraith (Author), Robert Glenister (Narrator) (319) Buy new: $28.00... http://t.co/O7txjKuRh8",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
220,486014787286212608,Lol and trust when the faze is gone people will regret all of that,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
221,484830655570644993,#Beauty #Deals #943 #8: True Wave End Papers 1000 Regular Size Papers http://t.co/URzL91De7z #Hair #Skin #women,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
223,493870789976809472,@CarrieHFletcher it's probably just the little fall of rain going on,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
225,484422210061221888,Miracle of Ayat ul Kursi | Linguistic Miracle: http://t.co/eYaxWl5Bds via @YouTube,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
226,487078638920417280,"@chenvinzo17 if I told you you have a hot body, would you hold it against me?",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,-1.0,-0.8858153135516845,-0.04288452010801328
227,488820227179020288,"""It's a big world, G. We're bound to run into you at some point""- Chasing Amy ",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
228,490146055087206400,RT @ViggoArt: Artist of the day. One more discovery thanks to our friend at IncredibleArtist.  Take a look at the painter's... http://t.co/…,,,,,2.0,3.4419524461874795,1.0,0.7872527968056119,2.0,1.2412758876129792,1.823493710202024
229,485531477631721472,I wish I wasn't working today but I need the hours *sigh*,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
230,492347825594716161,"RT @DilahTequila: The next time I cuff something, I'm tryna make it count⌛️..until then, I don't mind being ""lonely"" or bored every night",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
231,483804875617075200,I'm the man in black,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
233,486205120581881856,RT @RoadTo_GLORY24: I needa start rocking wit dequan! 😂 He got all these hoes curving they moms! 😂😂😂,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-2.0,-1.5948457139399057,-0.8017987116339986
234,487405396198707200,"When I'm in a tough situation I ask myself, What would Rickie Bobby do? and I act accordingly",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
235,484126272532918273,RT @harris_aubree: dinosaur just broke the couch over here,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-0.8267406072028808
236,487290916869521409,RT @RTWucher: Don't make me mad an then tell me to calm down. That's like shooting someone and telling them not to bleed,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-0.8267406072028808
237,489189917340098560,._____________. I'm in high school gtf.  I'm not a little kid I'm not a baby. I was joking. 😭😭😭,,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-1.0,-0.8858153135516845,-1.0880259695678365
238,489255260393721857,@bobwires Fascinating to me. It's correlative and not causative for a reason like you just stated. Suppose it shows value of experience,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,-1.0,-0.8858153135516845,-0.04288452010801328
239,485914119770365952,My dog don't even get hype anymore when I come in cause he know I'm bouta leave right back out lol,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
240,486958090424557568,"I've been on twitter for a year. I've had the pleasure of ""meeting"" folks that I would of never encountered. Happy #twitterversary! 😊",,,,,1.0,1.7059307013047562,2.0,1.5711088839004794,2.0,1.2412758876129792,1.5061051576060718
241,493439024124555264,"#Charlotte #Job Engineer Manufacturing 2: Charlotte Responsibilities include: Design, develop, and implement t... http://t.co/7Wj3Er5geA",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
244,494144233415409665,my throat is so dry i cant talk thanks allergies,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,3.0,1.9503062880012003,0.6412039847113259
245,484913119785803777,@VibeMagazine That's all I can't think about when hear Window Seat. @fatbellybella,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
246,491852499255431168,"RT @GorgeousDee_23: ""@CA_Schools: Kerman High School http://t.co/TBQKGjp0hC"" fuhh @MayhemSolis the Tu lol",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
247,494826399220658177,"You're miserable , imma just let that sink  in though .",,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-2.0,-1.5948457139399057,-1.3243694363639102
248,491305306199437312,Substantial commitment to supporting important causes: Billionaire Alex Waislitz Makes $50m Investment Promise http://t.co/E5nyEgMkeb,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
249,492937045614927872,"@island_boy05 MR YG HIMSELF! lolol miss you guys, how's your summer?",,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,2.0,1.2412758876129792,0.927431242645164
250,491245541549178881,Obama Encounters an Apex of Anger http://t.co/E6FspAZ5F3,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
251,492397293228666880,"RT @BQQuinn: Taking off to San Diego for #ComicCon2014. Gonna geek out hard-core. Also, gonna perform Saturday night. Come hang! http://t.c…",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
253,486429545214398465,RT @LAScanner: LAPD wants an Airship to fly over the Venice drum circle & advise them all to shower. But no Airships avail. All working per…,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
256,485845333210308608,"RT @wesmillerthrill: This is the work of a master storyteller and a very good writer. The Sister, on special offer. http://t.co/SxAOA2CuWT …",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,2.0,1.2412758876129792,0.6661458802802079
257,494920909455917056,RT @AmazinDeal: Harvard profs develop an algorithm for attracting REAL Twitter followers. Try it free here: http://t.co/Ed4kAyRHci http://t…,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,0.0,-0.17678491316346318,0.19345894668806046
260,484091107488567296,RT @JoJohnson17: @CountryMusikMan Here's a pic I took of THE BEATLES when they arrived in New York City! Are you a country singer? http://t…,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
261,488435605341491203,"5. Many religious commandments, in sexual and food prohibitions,  tell us to abstain from the material, or... http://t.co/4iKuBOOwed",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
264,483852258648391680,Heat lightening is sooo dope ⚡️ http://t.co/SMuNUgUJXS,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
